"annotator_id","predicted_sexist_rate","demographic_knn_bias","bias_confidence","mean_label","label_variance","label_entropy"
"Annotator_631",0.399135893966783,0.399135893966783,0.0974821568294863,0.68,0.222040816326531,0.904381457724494
"Annotator_632",0.416342205318478,0.414327966372271,0.0903784549690722,0.285714285714286,0.208333333333333,0.863120568566631
"Annotator_633",0.43339529676526,0.43339529676526,0.0954195582458558,0.416666666666667,0.24822695035461,0.979868756651153
"Annotator_634",0.426072500039346,0.426072500039346,0.096992631561887,0.727272727272727,0.202959830866808,0.845350936622436
"Annotator_187",0.38587693346381,0.40445202931446,0.105882912476279,0.30952380952381,0.218931475029036,0.892623013385099
"Annotator_635",0.487189887004587,0.508839994556039,0.0451712138616479,0.428571428571429,0.250871080139373,0.985228136034252
"Annotator_636",0.416008486760973,0.433962598367901,0.0963883386051102,0.288888888888889,0.21010101010101,0.867281622200026
"Annotator_637",0.406183342750186,0.406183342750186,0.124866034418325,0.4,0.245454545454545,0.970950594454669
"Annotator_130",0.484103086837277,0.48897420013799,0.051815182751856,0.441860465116279,0.252491694352159,0.990224690219868
"Annotator_638",0.453387080657675,0.444727719570889,0.0802162257740396,0.651162790697674,0.232558139534884,0.933025295359291
"Annotator_639",0.402338240111219,0.402338240111219,0.101118621621392,0.51063829787234,0.25531914893617,0.999673426004892
"Annotator_640",0.432605731612652,0.432605731612652,0.122364712009601,0.844444444444444,0.134343434343434,0.623570208212797
"Annotator_641",0.337383460817447,0.378066582065439,0.0915486069991077,0.5,0.255813953488372,1
"Annotator_642",0.415485472825565,0.419703621024113,0.102959567720825,0.714285714285714,0.208333333333333,0.863120568566631
"Annotator_643",0.408086407573975,0.416801078888865,0.0950064779401131,0.333333333333333,0.226950354609929,0.91829583405449
"Annotator_644",0.45628765377912,0.443580482266892,0.111309205989405,0.58695652173913,0.247826086956522,0.978070970973496
"Annotator_645",0.398873160938081,0.398873160938081,0.122851735689277,0.456521739130435,0.253623188405797,0.994538681650011
"Annotator_646",0.409212522158965,0.42607880749625,0.0893532052722953,0.341463414634146,0.230487804878049,0.926212212734666
"Annotator_647",0.389323364869805,0.389323364869805,0.122709578682422,0.363636363636364,0.236786469344609,0.94566030460064
"Annotator_648",0.42392176922266,0.42392176922266,0.101874977263398,0.558139534883721,0.252491694352159,0.990224690219868
"Annotator_649",0.474983224682926,0.466550082014283,0.0859030388663481,0.612244897959184,0.24234693877551,0.963335545672684
"Annotator_650",0.417636203642251,0.419745277741524,0.095114583171609,0.183673469387755,0.153061224489796,0.68804762353408
"Annotator_651",0.398873160938081,0.398873160938081,0.122851735689277,0.4375,0.251329787234043,0.988699408288497
"Annotator_652",0.433471565290936,0.433471565290936,0.101992206776162,0.465116279069767,0.254706533776301,0.996485989886783
"Annotator_653",0.375915851248753,0.38847408057782,0.101746640162664,0.212765957446809,0.17113783533765,0.746736607483068
"Annotator_654",0.431546338971566,0.390146018213275,0.113622880010757,0.659090909090909,0.229915433403805,0.92568598698213
"Annotator_655",0.430796051270406,0.43144586264412,0.0890967844002399,0.577777777777778,0.249494949494949,0.982474086838641
"Annotator_656",0.442945092833536,0.442945092833536,0.0953649149380326,0.575,0.250641025641026,0.983708262623186
"Annotator_385",0.408685690035059,0.408685690035059,0.0974433295382909,0.261904761904762,0.198025551684088,0.829607103088203
"Annotator_657",0.378066582065439,0.385849913360368,0.0926112432041455,0.30952380952381,0.218931475029036,0.892623013385099
"Annotator_658",0.375050017570469,0.375050017570469,0.1243441131968,0.186046511627907,0.155038759689922,0.693127415328288
"Annotator_659",0.406183342750186,0.406183342750186,0.124866034418325,0.224489795918367,0.177721088435374,0.768281409097524
"Annotator_660",0.441193033249823,0.440821596793904,0.111094886495329,0.24,0.186122448979592,0.795040279384522
"Annotator_661",0.473542484703975,0.461958887078783,0.0464621708619643,0.3125,0.219414893617021,0.896038232534557
"Annotator_662",0.410592268587286,0.418375599882215,0.0781600533521103,0.478260869565217,0.255072463768116,0.998635964158572
"Annotator_663",0.396261300529417,0.393224040138635,0.117538459672138,0.520833333333333,0.254875886524823,0.998747297936168
"Annotator_664",0.375050017570469,0.375050017570469,0.1243441131968,0.479166666666667,0.254875886524823,0.998747297936168
"Annotator_665",0.373715276986872,0.386592786272205,0.102868921465457,0.348837209302326,0.232558139534884,0.933025295359291
"Annotator_666",0.438638793599692,0.426759202774329,0.0886192925857422,0.384615384615385,0.242914979757085,0.961236604722876
"Annotator_667",0.464604890470652,0.456821559175723,0.100910036133742,0.533333333333333,0.254545454545455,0.996791631981637
"Annotator_668",0.408685690035059,0.408685690035059,0.0974433295382909,0.818181818181818,0.152219873150106,0.684038435639042
"Annotator_669",0.458816359141572,0.475376337613906,0.0431464083444432,0.704545454545455,0.213002114164905,0.87566339232304
"Annotator_670",0.372450772075615,0.372450772075615,0.125284998345623,0.44,0.251428571428571,0.989587521222056
"Annotator_671",0.407460462575252,0.410126286510116,0.107115735029238,0.479166666666667,0.254875886524823,0.998747297936168
"Annotator_672",0.41652270397107,0.41652270397107,0.0968437809407267,0.553191489361702,0.25254394079556,0.991820797421842
"Annotator_673",0.409199907245156,0.401416575950226,0.0922376810296262,0.555555555555556,0.252525252525253,0.991076059838222
"Annotator_674",0.385465647317029,0.38307819829996,0.101843530361279,0.395348837209302,0.244739756367663,0.968164732075955
"Annotator_675",0.433471565290936,0.433471565290936,0.101992206776162,0.170212765957447,0.144310823311748,0.658191265813219
"Annotator_676",0.372450772075615,0.372450772075615,0.125284998345623,0.270833333333333,0.201684397163121,0.842657877202239
"Annotator_677",0.386711504461142,0.389098953478211,0.117592706103563,0.369565217391304,0.238164251207729,0.950337669971027
"Annotator_678",0.41652270397107,0.41652270397107,0.0968437809407267,0.465116279069767,0.254706533776301,0.996485989886783
"Annotator_679",0.442945092833536,0.442945092833536,0.0953649149380326,0.48936170212766,0.25531914893617,0.999673426004892
"Annotator_680",0.384599813638745,0.384599813638745,0.124150341803203,0.341463414634146,0.230487804878049,0.926212212734666
"Annotator_681",0.430006486117798,0.422223154822868,0.123485833427504,0.673076923076923,0.224358974358974,0.911751758634754
"Annotator_682",0.392788444042943,0.410742555649871,0.100984249141606,0.478260869565217,0.255072463768116,0.998635964158572
"Annotator_683",0.42392176922266,0.42392176922266,0.101874977263398,0.386363636363636,0.242600422832981,0.962412735462992
"Annotator_684",0.47758247017778,0.471536776526206,0.0815294423193277,0.7,0.214285714285714,0.881290899230693
"Annotator_685",0.426072500039346,0.426072500039346,0.096992631561887,0.422222222222222,0.249494949494949,0.982474086838641
"Annotator_331",0.382000568143891,0.382000568143891,0.125175361588734,0.375,0.267857142857143,0.954434002924965
"Annotator_686",0.433471565290936,0.433471565290936,0.101992206776162,0.857142857142857,0.142857142857143,0.591672778582327
"Annotator_687",0.372450772075615,0.372450772075615,0.125284998345623,0.8,0.177777777777778,0.721928094887362
"Annotator_688",0.389310749955996,0.391048387599352,0.11671648363999,0.571428571428571,0.285714285714286,0.985228136034252
"Annotator_689",0.41652270397107,0.41652270397107,0.0968437809407267,0.6,0.266666666666667,0.970950594454669
"Annotator_690",0.440345847338682,0.442295281459822,0.0891094879013771,0.5,0.277777777777778,1
"Annotator_691",0.417067879402059,0.427328567523728,0.0952483502802256,0.466666666666667,0.254545454545455,0.996791631981637
"Annotator_692",0.432605731612652,0.432605731612652,0.122364712009601,0.434782608695652,0.251207729468599,0.987692508895803
"Annotator_693",0.392788444042943,0.410742555649871,0.100984249141606,0.41304347826087,0.247826086956522,0.978070970973496
"Annotator_694",0.418550111497295,0.413452609065049,0.101767470830582,0.319148936170213,0.222016651248844,0.903453555206834
"Annotator_695",0.41652270397107,0.41652270397107,0.0968437809407267,0.222222222222222,0.176767676767677,0.76420450650862
"Annotator_696",0.426072500039346,0.426072500039346,0.096992631561887,0.543478260869565,0.253623188405797,0.994538681650011
"Annotator_697",0.382000568143891,0.382000568143891,0.125175361588734,0.317073170731707,0.221951219512195,0.901170195997422
"Annotator_698",0.411811767653819,0.435161761538607,0.0956415357005965,0.276595744680851,0.204440333024977,0.85077070405326
"Annotator_699",0.372450772075615,0.372450772075615,0.125284998345623,0.25,0.191489361702128,0.811278124459133
"Annotator_700",0.389310749955996,0.391048387599352,0.11671648363999,0.568181818181818,0.251057082452431,0.986544630005564
"Annotator_701",0.43339529676526,0.43339529676526,0.0954195582458558,0.361702127659574,0.235892691951896,0.944087018283779
"Annotator_702",0.446866463998178,0.426524903374182,0.122197581117592,0.319148936170213,0.222016651248844,0.903453555206834
"Annotator_703",0.398873160938081,0.398873160938081,0.122851735689277,0.46,0.253469387755102,0.995378438820226
"Annotator_704",0.430006486117798,0.422223154822868,0.123485833427504,0.209302325581395,0.169435215946844,0.740147042713904
"Annotator_705",0.400413013791849,0.397929349508204,0.112914495430465,0.475,0.255769230769231,0.99819587904281
"Annotator_706",0.42392176922266,0.42392176922266,0.101874977263398,0.25,0.191860465116279,0.811278124459133
"Annotator_707",0.482780961167488,0.469601747594699,0.0733508924383927,0.261904761904762,0.198025551684088,0.829607103088203
"Annotator_708",0.426072500039346,0.426072500039346,0.096992631561887,0.475,0.255769230769231,0.99819587904281
"Annotator_265",0.36900434066962,0.379796105225341,0.107470644426865,0.6,0.245454545454545,0.970950594454669
"Annotator_709",0.433471565290936,0.433471565290936,0.101992206776162,0.446808510638298,0.25254394079556,0.991820797421842
"Annotator_710",0.375050017570469,0.375050017570469,0.1243441131968,0.564102564102564,0.252361673414305,0.98811083652183
"Annotator_711",0.42392176922266,0.42392176922266,0.101874977263398,0.488888888888889,0.255555555555556,0.999643749677856
"Annotator_712",0.43339529676526,0.43339529676526,0.0954195582458558,0.523809523809524,0.255516840882695,0.998363672593813
"Annotator_713",0.426072500039346,0.426072500039346,0.096992631561887,0.6875,0.219414893617021,0.896038232534557
"Annotator_714",0.402338240111219,0.402338240111219,0.101118621621392,0.30952380952381,0.218931475029036,0.892623013385099
"Annotator_715",0.448201204581776,0.43759240937385,0.0956969695219298,0.302325581395349,0.215946843853821,0.884115122048848
"Annotator_716",0.378926382890389,0.391484612219456,0.110872496245275,0.456521739130435,0.253623188405797,0.994538681650011
"Annotator_717",0.424378061214165,0.410549036267662,0.0920930705667073,0.369565217391304,0.238164251207729,0.950337669971027
"Annotator_718",0.41652270397107,0.41652270397107,0.0968437809407267,0.191489361702128,0.158186864014801,0.704576712872594
"Annotator_719",0.426072500039346,0.426072500039346,0.096992631561887,0.212765957446809,0.17113783533765,0.746736607483068
"Annotator_720",0.398873160938081,0.398873160938081,0.122851735689277,0.0454545454545455,0.0443974630021142,0.266764987803026
"Annotator_721",0.398860546024271,0.397560923276844,0.116675656280412,0.347826086956522,0.231884057971014,0.932111567616675
"Annotator_722",0.430326839905032,0.450668400529028,0.0535415899891318,0.166666666666667,0.142276422764228,0.650022421648354
"Annotator_723",0.407505468419975,0.427290279208381,0.0891868282616774,0.441860465116279,0.252491694352159,0.990224690219868
"Annotator_724",0.43339529676526,0.43339529676526,0.0954195582458558,0.340425531914894,0.229417206290472,0.925225327805443
"Annotator_725",0.489731511740909,0.478472905159269,0.0773137777279251,0.844444444444444,0.134343434343434,0.623570208212797
